#RIC,Domain,Date-Time,GMT Offset,Type,Open,High,Low,Last,Volume,No. Trades,Open Bid,High Bid,Low Bid,Close Bid,Open Ask,High Ask,Low Ask,Close Ask,Low Ask Yld,Open Bid Size,High Bid Size,Low Bid Size,Close Bid Size,Open Ask Size,High Ask Size,Low Ask Size,Close Ask Size
ESH25,Market Price,2025-03-13T18:59:00.000000000Z,-5,Intraday 1Min,5551.5,5553,5550,5552,3749,1313,5551.5,5552.75,5549.75,5551.75,5551.75,5553,5550,5552,,19,48,1,10,9,61,1,19
ESH25,Market Price,2025-03-13T19:00:00.000000000Z,-5,Intraday 1Min,5551.75,5555,5548.75,5553.75,3798,1418,5551.5,5554.75,5548.75,5553.75,5552,5555,5549,5554,,34,52,1,14,19,92,1,20
ESH25,Market Price,2025-03-13T19:01:00.000000000Z,-5,Intraday 1Min,5554,5557.25,5553.5,5556,3335,1155,5553.75,5557,5553.5,5555.75,5554,5557.25,5553.75,5556,,15,52,1,28,20,94,1,6
ESH25,Market Price,2025-03-13T19:02:00.000000000Z,-5,Intraday 1Min,5555.75,5559,5555.75,5557.25,4198,1474,5555.75,5558.75,5555.5,5557.25,5556,5559,5555.75,5557.5,,28,77,1,31,8,115,1,6
ESH25,Market Price,2025-03-13T19:03:00.000000000Z,-5,Intraday 1Min,5557.25,5557.25,5552.25,5553.5,4399,1393,5557.25,5557.25,5552.25,5553.25,5557.5,5557.5,5552.5,5553.5,,31,74,1,19,7,50,1,9
ESH25,Market Price,2025-03-13T19:04:00.000000000Z,-5,Intraday 1Min,5553.25,5553.75,5545.75,5547.5,4608,1853,5553.25,5553.75,5545.75,5547.25,5553.5,5554,5546,5547.5,,19,93,1,9,10,57,1,22
ESH25,Market Price,2025-03-13T19:05:00.000000000Z,-5,Intraday 1Min,5547.25,5547.75,5543.5,5545.25,3063,1374,5547.25,5547.5,5543.5,5545,5547.5,5547.75,5543.75,5545.25,,8,47,1,10,22,38,1,23
ESH25,Market Price,2025-03-13T19:06:00.000000000Z,-5,Intraday 1Min,5545,5546.5,5541.5,5542.5,3414,1412,5545,5546.25,5541.5,5542.25,5545.25,5546.5,5541.75,5542.5,,9,67,1,5,23,194,1,20
ESH25,Market Price,2025-03-13T19:07:00.000000000Z,-5,Intraday 1Min,5542.5,5543,5538.75,5539,3122,1252,5542.25,5543,5538.5,5538.75,5542.5,5543.25,5538.75,5539,,5,56,1,7,21,62,1,34
ESH25,Market Price,2025-03-13T19:08:00.000000000Z,-5,Intraday 1Min,5538.75,5540.5,5534.5,5539,5154,2016,5538.75,5540.5,5534.5,5539,5539,5540.75,5534.75,5539.25,,6,148,1,2,34,137,1,33
ESH25,Market Price,2025-03-13T19:09:00.000000000Z,-5,Intraday 1Min,5539,5541.75,5537.25,5537.75,2919,1341,5539,5541.5,5537,5537.5,5539.25,5541.75,5537.25,5538,,4,53,1,26,33,75,1,20
ESH25,Market Price,2025-03-13T19:10:00.000000000Z,-5,Intraday 1Min,5537.75,5540.5,5534.5,5539.25,3579,1464,5537.5,5540.5,5534.5,5539.25,5538,5540.75,5535.25,5539.5,,28,93,1,12,20,60,1,16
ESH25,Market Price,2025-03-13T19:11:00.000000000Z,-5,Intraday 1Min,5539.5,5542.75,5538.25,5542,3459,1471,5539.25,5542.5,5538,5541.75,5539.5,5542.75,5538.25,5542,,12,71,1,9,17,93,1,16
ESH25,Market Price,2025-03-13T19:12:00.000000000Z,-5,Intraday 1Min,5541.75,5543.5,5541,5541.5,2576,1217,5541.75,5543.25,5540.75,5541.25,5542,5543.5,5541,5541.5,,8,43,1,26,16,82,1,7
ESH25,Market Price,2025-03-13T19:13:00.000000000Z,-5,Intraday 1Min,5541.25,5543.25,5540.5,5541,1735,843,5541.25,5543.25,5540.25,5541,5541.5,5543.5,5540.5,5541.25,,26,52,1,16,6,38,1,8
ESH25,Market Price,2025-03-13T19:14:00.000000000Z,-5,Intraday 1Min,5541.25,5544.5,5540,5541.5,2165,1000,5541,5544.5,5540,5541.5,5541.25,5544.75,5540.25,5541.75,,12,57,1,18,8,74,1,6
ESH25,Market Price,2025-03-13T19:15:00.000000000Z,-5,Intraday 1Min,5541.75,5544.25,5539.25,5543.5,2844,1178,5541.5,5544.25,5539,5543.25,5541.75,5544.5,5539.25,5543.5,,18,63,1,9,7,64,1,14
ESH25,Market Price,2025-03-13T19:16:00.000000000Z,-5,Intraday 1Min,5543.5,5545.5,5542.75,5543.25,2750,1245,5543.25,5545.5,5542.75,5543,5543.5,5545.75,5543,5543.5,,8,49,1,26,14,58,1,22
ESH25,Market Price,2025-03-13T19:17:00.000000000Z,-5,Intraday 1Min,5543.5,5545.5,5541.25,5542.75,2668,1175,5543,5545.25,5541,5542.75,5543.5,5545.5,5541.25,5543,,26,56,1,7,21,55,1,15
ESH25,Market Price,2025-03-13T19:18:00.000000000Z,-5,Intraday 1Min,5543,5545,5539.75,5541,2902,1161,5542.75,5544.75,5539.75,5540.75,5543,5545,5540,5541,,8,238,1,15,15,59,1,14
ESH25,Market Price,2025-03-13T19:19:00.000000000Z,-5,Intraday 1Min,5540.75,5545.25,5540.25,5544,2573,977,5540.75,5545,5540,5543.75,5541,5545.25,5540.25,5544,,13,50,1,4,14,51,1,19
ESH25,Market Price,2025-03-13T19:20:00.000000000Z,-5,Intraday 1Min,5543.75,5543.75,5537.25,5539.75,3310,1383,5543.75,5543.75,5537.25,5539.5,5544,5544,5537.5,5539.75,,5,69,1,22,19,59,1,11
ESH25,Market Price,2025-03-13T19:21:00.000000000Z,-5,Intraday 1Min,5539.5,5542,5537,5539,2263,986,5539.5,5541.75,5537,5539,5539.75,5542,5537.25,5539.25,,21,46,1,4,11,61,1,20
ESH25,Market Price,2025-03-13T19:22:00.000000000Z,-5,Intraday 1Min,5539,5541.5,5538.75,5540.75,2039,792,5539,5541.25,5538.5,5540.75,5539.25,5541.5,5538.75,5541,,5,41,1,6,20,65,1,22
ESH25,Market Price,2025-03-13T19:23:00.000000000Z,-5,Intraday 1Min,5540.75,5541,5538.5,5539.25,1442,683,5540.75,5541,5538.25,5539,5541,5541.25,5538.5,5539.5,,2,40,1,20,22,41,1,19
ESH25,Market Price,2025-03-13T19:24:00.000000000Z,-5,Intraday 1Min,5539,5541.75,5538,5538.25,1607,718,5539,5541.75,5538,5538.25,5539.5,5542,5538.25,5538.5,,20,42,1,9,18,54,1,14
ESH25,Market Price,2025-03-13T19:25:00.000000000Z,-5,Intraday 1Min,5538.25,5539,5532.5,5533.75,3554,1529,5538.25,5538.75,5532.5,5533.5,5538.5,5539,5532.75,5534,,8,73,1,25,14,64,1,39
ESH25,Market Price,2025-03-13T19:26:00.000000000Z,-5,Intraday 1Min,5534,5535.75,5528.75,5530,4935,1954,5533.5,5535.5,5528.5,5530,5534,5535.75,5528.75,5530.25,,25,99,1,15,38,92,1,9
ESH25,Market Price,2025-03-13T19:27:00.000000000Z,-5,Intraday 1Min,5530.25,5530.5,5526,5527,5327,1793,5530,5530.25,5526,5526.75,5530.25,5530.5,5526.25,5527,,15,122,1,18,8,93,1,3
ESH25,Market Price,2025-03-13T19:28:00.000000000Z,-5,Intraday 1Min,5527.25,5529.25,5521.25,5522.75,6396,2433,5526.75,5529.25,5521.25,5522.25,5527,5529.5,5521.5,5522.75,,18,97,1,15,2,53,1,20
ESH25,Market Price,2025-03-13T19:29:00.000000000Z,-5,Intraday 1Min,5522.5,5529,5521.75,5527.5,4638,1715,5522.25,5528.5,5521.75,5527.25,5522.5,5529,5522,5527.5,,15,83,1,6,1,57,1,19
ESH25,Market Price,2025-03-13T19:30:00.000000000Z,-5,Intraday 1Min,5527.25,5529.5,5522.25,5523,4548,1755,5527,5529.25,5522.25,5523,5527.5,5529.5,5522.5,5523.25,,24,111,1,20,19,86,1,6
ESH25,Market Price,2025-03-13T19:31:00.000000000Z,-5,Intraday 1Min,5523,5529.25,5523,5527,4077,1546,5523,5529.25,5523,5526.75,5523.25,5529.5,5523.25,5527,,21,56,1,19,6,53,1,6
ESH25,Market Price,2025-03-13T19:32:00.000000000Z,-5,Intraday 1Min,5527,5528.5,5524,5525.75,3103,1226,5526.75,5528.5,5524,5525.75,5527,5528.75,5524.25,5526,,19,82,1,2,7,46,1,19
ESH25,Market Price,2025-03-13T19:33:00.000000000Z,-5,Intraday 1Min,5525.75,5533.25,5525.5,5532.5,4577,1681,5525.75,5533,5525.5,5532.25,5526,5533.25,5525.75,5532.5,,2,128,1,25,20,192,1,7
ESH25,Market Price,2025-03-13T19:34:00.000000000Z,-5,Intraday 1Min,5532.5,5533,5529.25,5531,2687,1216,5532.25,5532.75,5529,5530.75,5532.5,5533,5529.25,5531,,25,75,1,21,9,56,1,6
ESH25,Market Price,2025-03-13T19:35:00.000000000Z,-5,Intraday 1Min,5530.75,5531,5524.5,5525,3399,1242,5530.75,5530.75,5524.5,5525,5531,5531,5524.75,5525.25,,21,96,1,7,8,50,1,21
ESH25,Market Price,2025-03-13T19:36:00.000000000Z,-5,Intraday 1Min,5525,5525.25,5522.25,5523.75,3768,1430,5525,5525.25,5522,5523.5,5525.25,5525.5,5522.25,5524,,7,69,1,22,22,241,1,22
ESH25,Market Price,2025-03-13T19:37:00.000000000Z,-5,Intraday 1Min,5523.75,5525,5522,5524,2590,1162,5523.75,5524.75,5521.75,5523.75,5524,5525,5522,5524,,1,110,1,14,22,38,1,8
ESH25,Market Price,2025-03-13T19:38:00.000000000Z,-5,Intraday 1Min,5523.75,5524,5517.5,5518.5,5618,2087,5523.75,5524,5517.5,5518.25,5524,5524.25,5517.75,5518.5,,14,69,1,6,9,133,1,18
ESH25,Market Price,2025-03-13T19:39:00.000000000Z,-5,Intraday 1Min,5518.25,5519.5,5516.25,5516.5,4730,1747,5518.25,5519.25,5516,5516.25,5518.5,5519.5,5516.25,5516.5,,6,62,1,27,16,91,1,4
ESH25,Market Price,2025-03-13T19:40:00.000000000Z,-5,Intraday 1Min,5516.5,5524.75,5516.25,5524,6626,2331,5516.25,5524.75,5516,5523.75,5516.5,5525,5516.25,5524,,27,87,1,25,5,105,1,3
ESH25,Market Price,2025-03-13T19:41:00.000000000Z,-5,Intraday 1Min,5524,5524.25,5519,5523.5,4431,1699,5523.75,5524.25,5518.75,5523.25,5524,5524.5,5519,5523.5,,34,91,1,13,3,230,1,6
ESH25,Market Price,2025-03-13T19:42:00.000000000Z,-5,Intraday 1Min,5523.25,5524.5,5518,5519.75,4422,1718,5523.25,5524.25,5517.75,5519.5,5523.5,5524.5,5518,5519.75,,13,76,1,10,8,82,1,15
ESH25,Market Price,2025-03-13T19:43:00.000000000Z,-5,Intraday 1Min,5519.5,5521,5517.25,5520.25,3115,1359,5519.5,5521,5517.25,5520.25,5519.75,5521.25,5517.5,5520.5,,10,62,1,17,19,94,1,5
ESH25,Market Price,2025-03-13T19:44:00.000000000Z,-5,Intraday 1Min,5520.25,5524.5,5520,5523.5,3041,1299,5520.25,5524.25,5519.75,5523.5,5520.5,5524.5,5520,5523.75,,17,71,1,5,6,87,1,13
ESH25,Market Price,2025-03-13T19:45:00.000000000Z,-5,Intraday 1Min,5523.75,5523.75,5519.25,5519.75,3269,1317,5523.5,5523.75,5519,5519.75,5523.75,5524,5519.5,5520,,5,46,1,4,21,89,1,13
ESH25,Market Price,2025-03-13T19:46:00.000000000Z,-5,Intraday 1Min,5520,5527,5518.75,5525,6554,2243,5519.75,5526.75,5518.5,5525,5520,5527,5518.75,5525.25,,5,46,1,6,13,155,1,20
ESH25,Market Price,2025-03-13T19:47:00.000000000Z,-5,Intraday 1Min,5525,5527,5522.25,5525,4803,1842,5525,5526.75,5522,5525,5525.25,5527,5522.25,5525.25,,6,142,1,10,21,152,1,32
ESH25,Market Price,2025-03-13T19:48:00.000000000Z,-5,Intraday 1Min,5525.25,5525.75,5522.75,5524.5,3531,1308,5525,5525.75,5522.5,5524.5,5525.25,5526,5522.75,5524.75,,10,129,1,45,31,101,1,15
ESH25,Market Price,2025-03-13T19:49:00.000000000Z,-5,Intraday 1Min,5524.75,5527,5523.5,5524.75,4546,1532,5524.5,5526.75,5523.5,5524.5,5524.75,5527,5523.75,5524.75,,45,112,1,14,14,107,1,2
ESH25,Market Price,2025-03-13T19:50:00.000000000Z,-5,Intraday 1Min,5524.5,5524.5,5518,5519,7918,3134,5524.5,5524.5,5517.75,5518.75,5525,5525,5518,5519,,14,87,1,18,17,78,1,9
ESH25,Market Price,2025-03-13T19:51:00.000000000Z,-5,Intraday 1Min,5518.75,5519.5,5514,5517.5,5950,2055,5518.75,5519.5,5514,5517.5,5519,5519.75,5514.25,5517.75,,17,104,1,14,9,99,1,33
ESH25,Market Price,2025-03-13T19:52:00.000000000Z,-5,Intraday 1Min,5517.5,5522,5515.75,5521.75,5631,1998,5517.5,5521.75,5515.75,5521.75,5517.75,5522,5516,5522,,15,86,1,11,33,152,1,25
ESH25,Market Price,2025-03-13T19:53:00.000000000Z,-5,Intraday 1Min,5522,5524,5517.5,5517.75,4879,2004,5521.75,5524,5517.25,5517.5,5522,5524.25,5517.5,5517.75,,12,75,1,14,25,90,1,9
ESH25,Market Price,2025-03-13T19:54:00.000000000Z,-5,Intraday 1Min,5517.75,5523.75,5516.75,5521.75,8352,2982,5517.5,5523.5,5516.75,5521.75,5517.75,5523.75,5517,5522,,13,57,1,2,9,88,1,20
ESH25,Market Price,2025-03-13T19:55:00.000000000Z,-5,Intraday 1Min,5522,5525.75,5521,5522.5,8112,3401,5521.75,5525.75,5521,5522.25,5522,5526,5521.25,5522.5,,3,52,1,20,20,133,1,6
ESH25,Market Price,2025-03-13T19:56:00.000000000Z,-5,Intraday 1Min,5522.5,5526.25,5521.75,5524,6728,2228,5522.25,5526.25,5521.75,5524,5522.5,5526.5,5522,5524.25,,20,59,1,19,8,471,1,22
ESH25,Market Price,2025-03-13T19:57:00.000000000Z,-5,Intraday 1Min,5524.25,5525.25,5521.5,5522.75,5538,1817,5524,5525,5521.5,5522.5,5524.25,5525.25,5521.75,5522.75,,19,82,1,20,21,81,1,21
ESH25,Market Price,2025-03-13T19:58:00.000000000Z,-5,Intraday 1Min,5522.75,5523.75,5521,5521.25,8438,2251,5522.5,5523.5,5521,5521.25,5522.75,5523.75,5521.25,5521.5,,23,155,1,50,21,160,1,24
ESH25,Market Price,2025-03-13T19:59:00.000000000Z,-5,Intraday 1Min,5521.25,5529.25,5521,5528.25,63601,9257,5521.25,5529.25,5521,5528,5521.5,5529.5,5521.25,5528.25,,23,940,1,211,24,476,1,77
ESH25,Market Price,2025-03-13T20:00:00.000000000Z,-5,Intraday 1Min,5528,5533,5526.75,5532,21476,3804,5528,5532.75,5526.75,5531.75,5528.25,5533,5527,5532,,211,259,1,72,75,431,1,3
ESH25,Market Price,2025-03-13T20:01:00.000000000Z,-5,Intraday 1Min,5532,5534.25,5530,5534.25,6086,1329,5531.75,5534,5529.75,5534,5532.25,5534.25,5530,5534.25,,72,155,1,29,182,256,1,55
ESH25,Market Price,2025-03-13T20:02:00.000000000Z,-5,Intraday 1Min,5534.25,5535.75,5533.75,5534.5,5075,1085,5534,5535.5,5533.5,5534.5,5534.25,5535.75,5533.75,5534.75,,29,200,1,38,50,143,1,70
ESH25,Market Price,2025-03-13T20:03:00.000000000Z,-5,Intraday 1Min,5534.75,5536.25,5532,5536.25,3459,842,5534.5,5536,5532,5536,5534.75,5536.25,5532.25,5536.25,,38,144,1,47,69,132,1,44
ESH25,Market Price,2025-03-13T20:04:00.000000000Z,-5,Intraday 1Min,5536.25,5539,5535.25,5538.75,2331,576,5536,5538.75,5535,5538.75,5536.25,5539,5535.25,5539,,47,90,1,79,42,149,1,86
ESH25,Market Price,2025-03-13T20:05:00.000000000Z,-5,Intraday 1Min,5539,5539,5536.5,5536.75,2039,467,5538.75,5538.75,5536.25,5536.75,5539,5539,5536.5,5537,,79,88,1,49,85,124,1,33
ESH25,Market Price,2025-03-13T20:06:00.000000000Z,-5,Intraday 1Min,5537,5540,5536.75,5538.75,3208,655,5536.75,5539.75,5536.5,5538.75,5537,5540,5536.75,5539,,49,91,1,54,32,125,1,32
ESH25,Market Price,2025-03-13T20:07:00.000000000Z,-5,Intraday 1Min,5539,5539,5536.75,5537.25,1879,414,5538.75,5539,5536.75,5537.25,5539,5539.25,5537,5537.5,,54,91,1,22,31,84,1,57
ESH25,Market Price,2025-03-13T20:08:00.000000000Z,-5,Intraday 1Min,5537.25,5538.75,5537,5538.25,2245,397,5537.25,5538.5,5537,5538.25,5537.5,5538.75,5537.25,5538.5,,24,210,1,37,57,100,1,31
ESH25,Market Price,2025-03-13T20:09:00.000000000Z,-5,Intraday 1Min,5538.25,5540.25,5538,5540,1482,385,5538.25,5540,5538,5540,5538.5,5540.25,5538.25,5540.25,,37,205,1,38,32,120,1,37
ESH25,Market Price,2025-03-13T20:10:00.000000000Z,-5,Intraday 1Min,5540,5540.5,5538.75,5540,1475,277,5540,5540.25,5538.5,5539.75,5540.25,5540.5,5538.75,5540,,38,189,1,30,36,104,1,49
ESH25,Market Price,2025-03-13T20:11:00.000000000Z,-5,Intraday 1Min,5539.75,5540.75,5539.5,5540.5,795,183,5539.75,5540.5,5539.5,5540.25,5540,5540.75,5539.75,5540.5,,29,95,1,33,49,85,1,51
ESH25,Market Price,2025-03-13T20:12:00.000000000Z,-5,Intraday 1Min,5540.5,5543.25,5540.25,5543,1024,280,5540.25,5543,5540,5543,5540.5,5543.25,5540.25,5543.25,,34,85,1,13,51,87,1,52
ESH25,Market Price,2025-03-13T20:13:00.000000000Z,-5,Intraday 1Min,5543,5543,5541.25,5541.25,1127,303,5543,5543,5541,5541.25,5543.25,5543.25,5541.25,5541.5,,11,83,1,24,52,63,1,24
ESH25,Market Price,2025-03-13T20:14:00.000000000Z,-5,Intraday 1Min,5541.5,5544.25,5541.25,5543.5,1870,507,5541.25,5544.25,5541,5543.25,5541.5,5544.5,5541.25,5543.5,,24,97,1,17,23,86,1,27
ESH25,Market Price,2025-03-13T20:15:00.000000000Z,-5,Intraday 1Min,5543.25,5543.5,5541.5,5542.5,984,307,5543.25,5543.5,5541.25,5542.5,5543.5,5543.75,5541.5,5542.75,,17,59,1,20,28,62,1,32
ESH25,Market Price,2025-03-13T20:16:00.000000000Z,-5,Intraday 1Min,5542.75,5543.25,5541.5,5543.25,518,168,5542.5,5543.25,5541.5,5543,5542.75,5543.5,5541.75,5543.25,,19,51,1,19,32,75,1,60
ESH25,Market Price,2025-03-13T20:17:00.000000000Z,-5,Intraday 1Min,5543,5545,5542.5,5543.5,895,294,5543,5544.75,5542.25,5543.5,5543.25,5545,5542.5,5543.75,,19,53,1,24,62,98,1,14
ESH25,Market Price,2025-03-13T20:18:00.000000000Z,-5,Intraday 1Min,5543.75,5544.25,5541.75,5542.75,1099,285,5543.5,5544.25,5541.75,5542.5,5543.75,5544.5,5542,5542.75,,25,65,1,25,14,67,1,8
ESH25,Market Price,2025-03-13T20:19:00.000000000Z,-5,Intraday 1Min,5542.75,5542.75,5539.5,5539.5,967,277,5542.5,5542.75,5539.5,5539.5,5542.75,5543,5539.75,5539.75,,25,86,1,70,12,59,1,18
ESH25,Market Price,2025-03-13T20:20:00.000000000Z,-5,Intraday 1Min,5539.75,5540.25,5538.5,5539.5,850,318,5539.5,5540,5538.25,5539.5,5539.75,5540.5,5538.5,5539.75,,70,87,1,26,16,87,1,65
ESH25,Market Price,2025-03-13T20:21:00.000000000Z,-5,Intraday 1Min,5539.75,5541,5539.5,5540,712,239,5539.5,5541,5539.5,5539.75,5540,5541.25,5539.75,5540,,26,39,1,16,47,48,1,13
ESH25,Market Price,2025-03-13T20:22:00.000000000Z,-5,Intraday 1Min,5539.75,5540.5,5539.5,5539.75,500,149,5539.75,5540.25,5539.5,5539.75,5540,5540.5,5539.75,5540,,15,39,1,14,13,58,1,16
ESH25,Market Price,2025-03-13T20:23:00.000000000Z,-5,Intraday 1Min,5539.75,5541.5,5539.25,5539.5,757,211,5539.75,5541.5,5539,5539.25,5540,5541.75,5539.25,5539.5,,16,59,1,21,16,56,1,14
ESH25,Market Price,2025-03-13T20:24:00.000000000Z,-5,Intraday 1Min,5539.5,5542,5539,5541.75,713,156,5539.25,5542,5539,5541.5,5539.5,5542.25,5539.25,5541.75,,21,57,1,13,12,41,1,19
ESH25,Market Price,2025-03-13T20:25:00.000000000Z,-5,Intraday 1Min,5541.75,5542.5,5541.5,5542.25,409,115,5541.5,5542.5,5541.25,5542.25,5541.75,5542.75,5541.5,5542.5,,13,65,1,20,20,44,1,12
ESH25,Market Price,2025-03-13T20:26:00.000000000Z,-5,Intraday 1Min,5542.5,5542.5,5541.75,5542,249,72,5542.25,5542.5,5541.75,5541.75,5542.5,5542.75,5542,5542,,21,45,1,27,12,38,1,10
ESH25,Market Price,2025-03-13T20:27:00.000000000Z,-5,Intraday 1Min,5542,5542,5541,5541.25,152,51,5541.75,5541.75,5541,5541.25,5542,5542,5541.25,5541.5,,27,45,1,9,11,31,1,16
ESH25,Market Price,2025-03-13T20:28:00.000000000Z,-5,Intraday 1Min,5541.5,5542,5541,5541,387,134,5541.25,5541.75,5541,5541,5541.5,5542,5541.25,5541.25,,10,51,1,36,16,37,1,13
ESH25,Market Price,2025-03-13T20:29:00.000000000Z,-5,Intraday 1Min,5541.25,5541.25,5541,5541.25,180,76,5541,5541.25,5541,5541,5541.25,5541.5,5541.25,5541.25,,36,45,1,32,12,38,1,11
ESH25,Market Price,2025-03-13T20:30:00.000000000Z,-5,Intraday 1Min,5541,5542.25,5541,5542,793,154,5541,5542.25,5541,5542,5541.25,5542.5,5541.25,5542.25,,32,68,1,12,12,47,1,21
ESH25,Market Price,2025-03-13T20:31:00.000000000Z,-5,Intraday 1Min,5542,5542.25,5541,5542,437,106,5542,5542.25,5541,5542,5542.25,5542.5,5541.25,5542.25,,14,117,1,19,21,50,1,14
ESH25,Market Price,2025-03-13T20:32:00.000000000Z,-5,Intraday 1Min,5542,5542.5,5541.5,5541.75,452,106,5542,5542.25,5541.5,5541.5,5542.25,5542.5,5541.75,5541.75,,19,143,1,18,15,43,1,31
ESH25,Market Price,2025-03-13T20:33:00.000000000Z,-5,Intraday 1Min,5541.5,5542,5539.75,5540.5,991,242,5541.5,5541.75,5539.5,5540.25,5541.75,5542,5539.75,5540.75,,19,121,1,28,31,49,1,30
ESH25,Market Price,2025-03-13T20:34:00.000000000Z,-5,Intraday 1Min,5540.5,5540.5,5539.75,5539.75,152,73,5540.25,5540.5,5539.5,5539.75,5540.75,5540.75,5539.75,5540,,28,36,1,11,31,34,1,19
ESH25,Market Price,2025-03-13T20:35:00.000000000Z,-5,Intraday 1Min,5539.75,5541,5539.75,5539.75,442,148,5539.75,5541,5539.5,5539.75,5540,5541.25,5539.75,5540,,1,45,1,9,19,53,1,37
ESH25,Market Price,2025-03-13T20:36:00.000000000Z,-5,Intraday 1Min,5540,5540,5538.5,5539.5,609,167,5539.75,5539.75,5538.25,5539,5540,5540,5538.5,5539.5,,10,49,1,27,37,43,1,30
ESH25,Market Price,2025-03-13T20:37:00.000000000Z,-5,Intraday 1Min,5539,5539,5538.25,5539,240,102,5539,5539,5538.25,5538.75,5539.25,5539.25,5538.5,5539,,27,48,1,22,4,62,1,20
ESH25,Market Price,2025-03-13T20:38:00.000000000Z,-5,Intraday 1Min,5538.75,5540,5538.25,5539.75,651,160,5538.75,5539.75,5538,5539.5,5539,5540,5538.25,5540,,23,62,1,28,20,82,1,59
ESH25,Market Price,2025-03-13T20:39:00.000000000Z,-5,Intraday 1Min,5539.75,5540,5538.5,5539,459,114,5539.5,5539.75,5538.25,5538.75,5539.75,5540,5538.5,5539,,28,39,1,16,2,59,1,28
ESH25,Market Price,2025-03-13T20:40:00.000000000Z,-5,Intraday 1Min,5539,5539.25,5538,5538.5,318,94,5538.75,5539.25,5538,5538.5,5539,5539.5,5538.25,5538.75,,17,41,1,7,28,42,1,28
ESH25,Market Price,2025-03-13T20:41:00.000000000Z,-5,Intraday 1Min,5538.75,5539,5538,5538.25,174,58,5538.5,5538.75,5537.75,5538,5538.75,5539,5538,5538.25,,8,39,1,11,28,39,1,32
ESH25,Market Price,2025-03-13T20:42:00.000000000Z,-5,Intraday 1Min,5538,5538.25,5537.75,5538,147,56,5538,5538,5537.75,5537.75,5538.25,5538.25,5538,5538,,5,39,1,26,32,40,1,33
ESH25,Market Price,2025-03-13T20:43:00.000000000Z,-5,Intraday 1Min,5538,5538,5537,5537.25,382,103,5537.75,5538,5537,5537,5538,5538.25,5537.25,5537.25,,26,61,1,26,37,48,1,19
ESH25,Market Price,2025-03-13T20:44:00.000000000Z,-5,Intraday 1Min,5537.25,5537.75,5537,5537.5,240,62,5537,5537.5,5537,5537.5,5537.25,5537.75,5537.25,5537.75,,26,40,1,21,16,45,1,25
ESH25,Market Price,2025-03-13T20:45:00.000000000Z,-5,Intraday 1Min,5537.5,5539.5,5537.5,5539,475,139,5537.5,5539.25,5537.25,5539,5537.75,5539.5,5537.5,5539.25,,21,330,1,2,24,74,1,36
ESH25,Market Price,2025-03-13T20:46:00.000000000Z,-5,Intraday 1Min,5539.25,5539.75,5539,5539.5,699,138,5539,5539.75,5538.75,5539.5,5539.25,5540,5539,5539.75,,3,350,1,17,36,73,1,34
ESH25,Market Price,2025-03-13T20:47:00.000000000Z,-5,Intraday 1Min,5539.5,5540,5538.75,5539,273,75,5539.5,5539.75,5538.75,5539,5539.75,5540,5539,5539.25,,16,51,1,22,34,74,1,17
ESH25,Market Price,2025-03-13T20:48:00.000000000Z,-5,Intraday 1Min,5539,5539.25,5538,5538.25,311,55,5539,5539.25,5538,5538.25,5539.25,5539.5,5538.25,5538.5,,22,42,1,21,21,50,1,21
ESH25,Market Price,2025-03-13T20:49:00.000000000Z,-5,Intraday 1Min,5538.5,5538.75,5538,5538.75,149,43,5538.25,5538.5,5538,5538.5,5538.5,5538.75,5538.25,5538.75,,23,33,1,29,21,45,1,12
ESH25,Market Price,2025-03-13T20:50:00.000000000Z,-5,Intraday 1Min,5538.75,5539.75,5538.25,5539,359,117,5538.5,5539.5,5538,5539,5538.75,5539.75,5538.25,5539.25,,30,32,1,12,12,48,1,39
ESH25,Market Price,2025-03-13T20:51:00.000000000Z,-5,Intraday 1Min,5539.25,5539.75,5539,5539.75,140,40,5539,5539.5,5539,5539.5,5539.25,5539.75,5539.25,5539.75,,13,46,1,26,39,39,1,21
ESH25,Market Price,2025-03-13T20:52:00.000000000Z,-5,Intraday 1Min,5539.75,5540,5539.25,5539.5,276,75,5539.5,5539.75,5539,5539.5,5539.75,5540,5539.25,5539.75,,26,36,1,19,19,97,1,13
ESH25,Market Price,2025-03-13T20:53:00.000000000Z,-5,Intraday 1Min,5539.5,5540,5539.5,5539.75,211,56,5539.5,5539.75,5539.5,5539.75,5539.75,5540,5539.75,5540,,18,37,1,4,13,36,1,29
ESH25,Market Price,2025-03-13T20:54:00.000000000Z,-5,Intraday 1Min,5540,5540,5538.75,5539.25,201,59,5539.75,5539.75,5538.5,5539,5540,5540,5538.75,5539.25,,4,37,1,12,28,47,1,19
ESH25,Market Price,2025-03-13T20:55:00.000000000Z,-5,Intraday 1Min,5539,5539.25,5538.25,5538.5,118,43,5539,5539,5538.25,5538.25,5539.25,5539.5,5538.5,5538.5,,11,29,1,9,19,33,1,29
ESH25,Market Price,2025-03-13T20:56:00.000000000Z,-5,Intraday 1Min,5538.5,5539,5538.25,5538.75,160,44,5538.25,5538.75,5538,5538.5,5538.5,5539,5538.25,5538.75,,8,35,1,28,29,81,1,4
ESH25,Market Price,2025-03-13T20:57:00.000000000Z,-5,Intraday 1Min,5538.75,5539,5538.25,5538.25,275,82,5538.5,5538.75,5538,5538.25,5538.75,5539,5538.25,5538.5,,28,39,1,18,3,48,1,11
