#RIC,Alias Underlying RIC,Domain,Date-Time,GMT Offset,Type,Open,High,Low,Last,Volume,No. Trades,Open Bid,High Bid,Low Bid,Close Bid,Open Ask,High Ask,Low Ask,Close Ask,Low Ask Yld,Open Bid Size,High Bid Size,Low Bid Size,Close Bid Size,Open Ask Size,High Ask Size,Low Ask Size,Close Ask Size
SETH25,,Market Price,2025-03-12T14:31:00.000000000Z,-5,Intraday 1Min,5.1,5.1,5.05,5.05,23,15,5.1,5.1,5.05,5.05,5.15,5.15,5.15,5.15,,10,879,2,879,404,404,404,404
SETH25,,Market Price,2025-03-12T14:32:00.000000000Z,-5,Intraday 1Min,5.05,5.05,5.05,5.05,6,6,5.05,5.05,5.05,5.05,5.15,5.15,5.15,5.15,,864,879,858,858,404,420,404,405
SETH25,,Market Price,2025-03-12T14:33:00.000000000Z,-5,Intraday 1Min,5.1,5.1,5.05,5.05,2,2,5.1,5.1,5.05,5.05,5.15,5.15,5.15,5.15,,1,858,1,607,405,655,405,655
SETH25,,Market Price,2025-03-12T14:34:00.000000000Z,-5,Intraday 1Min,,,,,,,5.05,5.05,5.05,5.05,5.15,5.15,5.15,5.15,,607,607,507,507,1005,1005,1005,1005
SETH25,,Market Price,2025-03-12T14:35:00.000000000Z,-5,Intraday 1Min,5.05,5.05,5.05,5.05,1,1,5.05,5.05,5.05,5.05,5.15,5.15,5.15,5.15,,506,507,506,507,1005,1005,1005,1005
SETH25,,Market Price,2025-03-12T14:36:00.000000000Z,-5,Intraday 1Min,5.1,5.1,5.1,5.1,1,1,5.1,5.1,5.05,5.05,5.15,5.15,5.1,5.1,,1,557,1,557,1005,1005,25,28
SETH25,,Market Price,2025-03-12T14:37:00.000000000Z,-5,Intraday 1Min,,,,,,,5.05,5.05,5.05,5.05,5.1,5.1,5.1,5.1,,557,557,556,556,38,59,38,59
SETH25,,Market Price,2025-03-12T14:38:00.000000000Z,-5,Intraday 1Min,5.05,5.05,5.05,5.05,1,1,5.05,5.05,5.05,5.05,5.1,5.1,5.1,5.1,,555,555,555,555,59,59,59,59
SETH25,,Market Price,2025-03-12T14:39:00.000000000Z,-5,Intraday 1Min,,,,,,,5.05,5.05,5.05,5.05,5.1,5.1,5.1,5.1,,556,556,556,556,59,59,59,59
SETH25,,Market Price,2025-03-12T14:40:00.000000000Z,-5,Intraday 1Min,5.1,5.1,5.05,5.05,3,3,5.05,5.05,5.05,5.05,5.1,5.1,5.1,5.1,,556,556,555,555,58,157,57,157
SETH25,,Market Price,2025-03-12T14:41:00.000000000Z,-5,Intraday 1Min,5.1,5.1,5.05,5.1,32,11,5.05,5.05,5.05,5.05,5.1,5.1,5.1,5.1,,555,555,533,533,154,402,152,376
SETH25,,Market Price,2025-03-12T14:42:00.000000000Z,-5,Intraday 1Min,5.1,5.1,5.1,5.1,1,1,5.05,5.05,5.05,5.05,5.1,5.1,5.1,5.1,,533,534,533,534,375,375,375,375
SETH25,,Market Price,2025-03-12T14:43:00.000000000Z,-5,Intraday 1Min,5.1,5.1,5.1,5.1,5,5,5.05,5.05,5.05,5.05,5.1,5.1,5.1,5.1,,534,534,534,534,374,374,370,370
SETH25,,Market Price,2025-03-12T14:44:00.000000000Z,-5,Intraday 1Min,5.1,5.1,5.05,5.1,36,10,5.05,5.05,5.05,5.05,5.1,5.1,5.1,5.1,,534,534,507,507,369,397,362,385
SETH25,,Market Price,2025-03-12T14:45:00.000000000Z,-5,Intraday 1Min,5.1,5.1,5.1,5.1,34,15,5.05,5.05,5.05,5.05,5.1,5.1,5.1,5.1,,507,507,507,507,384,384,351,351
SETH25,,Market Price,2025-03-12T14:46:00.000000000Z,-5,Intraday 1Min,5.1,5.1,5.1,5.1,7,4,5.05,5.05,5.05,5.05,5.1,5.1,5.1,5.1,,507,508,507,508,350,350,94,94
SETH25,,Market Price,2025-03-12T14:47:00.000000000Z,-5,Intraday 1Min,5.1,5.1,5.05,5.1,7,3,5.05,5.05,5.05,5.05,5.1,5.1,5.1,5.1,,508,508,506,506,89,89,88,88
SETH25,,Market Price,2025-03-12T14:48:00.000000000Z,-5,Intraday 1Min,5.05,5.05,5.05,5.05,19,5,5.05,5.05,5.05,5.05,5.1,5.1,5.1,5.1,,502,502,487,487,88,88,88,88
SETH25,,Market Price,2025-03-12T14:49:00.000000000Z,-5,Intraday 1Min,5.05,5.05,5.05,5.05,9,6,5.05,5.05,5.05,5.05,5.1,5.1,5.1,5.1,,487,487,478,479,338,338,338,338
SETH25,,Market Price,2025-03-12T14:50:00.000000000Z,-5,Intraday 1Min,5.05,5.1,5.05,5.1,2,2,5.05,5.05,5.05,5.05,5.1,5.1,5.1,5.1,,478,478,477,477,338,363,338,362
SETH25,,Market Price,2025-03-12T14:52:00.000000000Z,-5,Intraday 1Min,,,,,,,5.05,5.05,5.05,5.05,5.1,5.1,5.1,5.1,,478,478,478,478,362,362,362,362
SETH25,,Market Price,2025-03-12T14:53:00.000000000Z,-5,Intraday 1Min,5.1,5.1,5.05,5.1,404,4,5.05,5.05,5.05,5.05,5.1,5.1,5.1,5.1,,478,478,87,87,360,397,360,396
SETH25,,Market Price,2025-03-12T14:54:00.000000000Z,-5,Intraday 1Min,5.05,5.1,5.05,5.1,236,11,5.05,5.05,5.05,5.05,5.1,5.1,5.1,5.1,,7,10,5,5,396,399,382,382
SETH25,,Market Price,2025-03-12T14:55:00.000000000Z,-5,Intraday 1Min,,,,,,,5.05,5.05,5.05,5.05,5.1,5.1,5.1,5.1,,15,16,15,16,382,382,382,382
SETH25,,Market Price,2025-03-12T14:56:00.000000000Z,-5,Intraday 1Min,5.05,5.05,5.05,5.05,1,1,5.05,5.05,5.05,5.05,5.1,5.1,5.1,5.1,,15,15,5,5,382,382,382,382
SETH25,,Market Price,2025-03-12T14:57:00.000000000Z,-5,Intraday 1Min,5.05,5.1,5.05,5.05,43,4,5.05,5.05,5.05,5.05,5.1,5.1,5.1,5.1,,4,4,2,2,382,382,381,381
SETH25,,Market Price,2025-03-12T14:58:00.000000000Z,-5,Intraday 1Min,,,,,,,5.05,5.05,5.05,5.05,5.1,5.1,5.1,5.1,,3,3,3,3,381,381,381,381
SETH25,,Market Price,2025-03-12T14:59:00.000000000Z,-5,Intraday 1Min,5.05,5.05,5.05,5.05,1,1,5.05,5.05,5.05,5.05,5.1,5.1,5.1,5.1,,3,3,2,2,371,372,371,372
SETH25,,Market Price,2025-03-12T15:00:00.000000000Z,-5,Intraday 1Min,5.05,5.05,5.05,5.05,116,11,5.05,5.05,5.05,5.05,5.1,5.1,5.1,5.1,,4,5,1,1,372,372,122,122
SETH25,,Market Price,2025-03-12T15:01:00.000000000Z,-5,Intraday 1Min,5.1,5.1,5.1,5.1,6,1,5.05,5.05,5.05,5.05,5.1,5.1,5.1,5.1,,551,551,551,551,122,122,116,116
SETH25,,Market Price,2025-03-12T15:02:00.000000000Z,-5,Intraday 1Min,5.05,5.1,5.05,5.1,103,4,5.05,5.05,5.05,5.05,5.1,5.1,5.1,5.1,,552,552,456,457,116,366,116,364
SETH25,,Market Price,2025-03-12T15:03:00.000000000Z,-5,Intraday 1Min,5.05,5.1,5.05,5.1,26,2,5.05,5.05,5.05,5.05,5.1,5.1,5.1,5.1,,432,432,431,431,364,364,363,363
SETH25,,Market Price,2025-03-12T15:04:00.000000000Z,-5,Intraday 1Min,5.1,5.1,5.1,5.1,6,2,5.05,5.05,5.05,5.05,5.1,5.1,5.1,5.1,,431,431,431,431,358,358,357,357
SETH25,,Market Price,2025-03-12T15:05:00.000000000Z,-5,Intraday 1Min,5.1,5.1,5.05,5.05,420,12,5.05,5.05,5.05,5.05,5.1,5.1,5.1,5.1,,431,431,25,25,356,356,344,344
SETH25,,Market Price,2025-03-12T15:06:00.000000000Z,-5,Intraday 1Min,5.1,5.1,5.1,5.1,6,6,5.05,5.05,5.05,5.05,5.1,5.1,5.1,5.1,,42,42,41,41,344,344,89,98
SETH25,,Market Price,2025-03-12T15:07:00.000000000Z,-5,Intraday 1Min,,,,,,,5.05,5.05,5.05,5.05,5.1,5.1,5.1,5.1,,61,61,61,61,98,98,98,98
SETH25,,Market Price,2025-03-12T15:08:00.000000000Z,-5,Intraday 1Min,5.05,5.05,5.05,5.05,75,12,5.05,5.05,5.05,5.05,5.1,5.1,5.1,5.1,,59,59,2,2,98,138,98,138
SETH25,,Market Price,2025-03-12T15:09:00.000000000Z,-5,Intraday 1Min,5.05,5.05,5,5.05,401,3,5,5.05,5,5,5.1,5.1,5.1,5.1,,818,869,1,869,138,388,138,388
SETH25,,Market Price,2025-03-12T15:10:00.000000000Z,-5,Intraday 1Min,,,,,,,5.05,5.05,5.05,5.05,5.1,5.1,5.1,5.1,,1,59,1,59,388,388,388,388
SETH25,,Market Price,2025-03-12T15:11:00.000000000Z,-5,Intraday 1Min,5.05,5.1,5.05,5.05,105,4,5,5.05,5,5.05,5.1,5.1,5.1,5.1,,869,869,3,21,388,388,383,383
SETH25,,Market Price,2025-03-12T15:12:00.000000000Z,-5,Intraday 1Min,5.05,5.1,5.05,5.05,176,13,5,5.05,5,5.05,5.1,5.1,5.05,5.1,,869,869,8,8,383,383,5,378
SETH25,,Market Price,2025-03-12T15:13:00.000000000Z,-5,Intraday 1Min,5.1,5.1,5.1,5.1,378,1,5.05,5.05,5.05,5.05,5.15,5.15,5.15,5.15,,8,150,8,150,762,1019,752,1019
SETH25,,Market Price,2025-03-12T15:15:00.000000000Z,-5,Intraday 1Min,5.15,5.15,5.1,5.1,377,3,5.1,5.1,5.05,5.05,5.15,5.15,5.1,5.15,,1,150,1,150,1019,1023,350,650
SETH25,,Market Price,2025-03-12T15:16:00.000000000Z,-5,Intraday 1Min,,,,,,,5.05,5.05,5.05,5.05,5.15,5.15,5.15,5.15,,150,150,150,150,674,674,674,674
SETH25,,Market Price,2025-03-12T15:17:00.000000000Z,-5,Intraday 1Min,5.05,5.15,5.05,5.15,110,4,5.05,5.05,5.05,5.05,5.15,5.15,5.1,5.15,,100,147,100,132,674,674,11,669
SETH25,,Market Price,2025-03-12T15:18:00.000000000Z,-5,Intraday 1Min,5.15,5.15,5.05,5.15,36,12,5.05,5.1,5.05,5.1,5.15,5.15,5.1,5.15,,152,152,1,34,669,669,1,661
SETH25,,Market Price,2025-03-12T15:19:00.000000000Z,-5,Intraday 1Min,5.15,5.15,5.1,5.15,9,5,5.1,5.1,5.1,5.1,5.15,5.15,5.15,5.15,,34,34,32,32,660,660,404,404
SETH25,,Market Price,2025-03-12T15:20:00.000000000Z,-5,Intraday 1Min,5.1,5.15,5.1,5.15,30,3,5.1,5.1,5.1,5.1,5.15,5.15,5.15,5.15,,32,32,7,21,654,654,653,653
SETH25,,Market Price,2025-03-12T15:21:00.000000000Z,-5,Intraday 1Min,5.1,5.1,5.1,5.1,49,3,5.1,5.1,5.1,5.1,5.15,5.15,5.15,5.15,,20,34,1,33,653,668,653,653
SETH25,,Market Price,2025-03-12T15:23:00.000000000Z,-5,Intraday 1Min,5.15,5.15,5.15,5.15,4,3,5.1,5.1,5.1,5.1,5.15,5.15,5.15,5.15,,33,33,33,33,652,652,649,649
SETH25,,Market Price,2025-03-12T15:24:00.000000000Z,-5,Intraday 1Min,5.15,5.15,5.1,5.15,17,11,5.1,5.1,5.1,5.1,5.15,5.15,5.15,5.15,,33,33,32,33,648,648,383,383
SETH25,,Market Price,2025-03-12T15:25:00.000000000Z,-5,Intraday 1Min,5.15,5.15,5.15,5.15,5,4,5.1,5.1,5.1,5.1,5.15,5.15,5.15,5.15,,33,38,33,38,382,382,378,378
SETH25,,Market Price,2025-03-12T15:26:00.000000000Z,-5,Intraday 1Min,5.15,5.15,5.15,5.15,17,11,5.1,5.1,5.1,5.1,5.15,5.15,5.15,5.15,,37,37,37,37,378,378,361,361
SETH25,,Market Price,2025-03-12T15:27:00.000000000Z,-5,Intraday 1Min,5.1,5.1,5.1,5.1,11,2,5.1,5.1,5.1,5.1,5.15,5.15,5.15,5.15,,36,37,27,27,361,370,361,370
SETH25,,Market Price,2025-03-12T15:28:00.000000000Z,-5,Intraday 1Min,5.1,5.1,5.1,5.1,7,5,5.1,5.1,5.1,5.1,5.15,5.15,5.15,5.15,,26,26,20,20,370,370,370,370
SETH25,,Market Price,2025-03-12T15:29:00.000000000Z,-5,Intraday 1Min,5.1,5.15,5.1,5.15,354,8,5.05,5.1,5.05,5.1,5.1,5.15,5.1,5.15,,172,172,26,45,330,370,119,366
SETH25,,Market Price,2025-03-12T15:30:00.000000000Z,-5,Intraday 1Min,5.1,5.1,5.05,5.1,113,7,5.05,5.05,5.05,5.05,5.1,5.15,5.1,5.1,,167,167,166,166,155,490,88,88
SETH25,,Market Price,2025-03-12T15:31:00.000000000Z,-5,Intraday 1Min,5.1,5.1,5.1,5.1,30,9,5.05,5.05,5.05,5.05,5.1,5.1,5.1,5.1,,167,167,157,157,88,88,58,58
SETH25,,Market Price,2025-03-12T15:32:00.000000000Z,-5,Intraday 1Min,5.1,5.1,5.05,5.1,14,5,5.05,5.05,5.05,5.05,5.1,5.1,5.1,5.1,,157,157,137,137,54,54,48,48
SETH25,,Market Price,2025-03-12T15:33:00.000000000Z,-5,Intraday 1Min,5.05,5.1,5.05,5.1,49,2,5.05,5.05,5.05,5.05,5.1,5.15,5.1,5.15,,136,136,136,136,48,618,48,618
SETH25,,Market Price,2025-03-12T15:34:00.000000000Z,-5,Intraday 1Min,5.15,5.15,5.15,5.15,3,3,5.1,5.1,5.1,5.1,5.15,5.15,5.15,5.15,,1,33,1,1,618,633,618,630
SETH25,,Market Price,2025-03-12T15:35:00.000000000Z,-5,Intraday 1Min,5.1,5.15,5.1,5.15,224,19,5.1,5.1,5.1,5.1,5.15,5.15,5.15,5.15,,32,58,29,42,630,630,443,443
SETH25,,Market Price,2025-03-12T15:36:00.000000000Z,-5,Intraday 1Min,5.1,5.15,5.1,5.15,59,7,5.1,5.1,5.1,5.1,5.15,5.15,5.15,5.15,,22,23,2,7,443,443,425,425
SETH25,,Market Price,2025-03-12T15:37:00.000000000Z,-5,Intraday 1Min,,,,,,,5.1,5.1,5.1,5.1,5.15,5.15,5.15,5.15,,7,8,7,8,400,400,150,150
SETH25,,Market Price,2025-03-12T15:38:00.000000000Z,-5,Intraday 1Min,5.1,5.1,5.1,5.1,5,3,5.1,5.1,5.1,5.1,5.15,5.15,5.15,5.15,,7,7,3,3,150,165,150,165
SETH25,,Market Price,2025-03-12T15:39:00.000000000Z,-5,Intraday 1Min,5.1,5.1,5.05,5.1,154,3,5.05,5.05,5.05,5.05,5.15,5.15,5.1,5.15,,352,369,352,368,165,165,150,151
SETH25,,Market Price,2025-03-12T15:40:00.000000000Z,-5,Intraday 1Min,5.05,5.1,5.05,5.1,15,7,5.05,5.1,5.05,5.05,5.15,5.15,5.1,5.15,,918,951,1,951,151,167,1,152
SETH25,,Market Price,2025-03-12T15:41:00.000000000Z,-5,Intraday 1Min,5.1,5.1,5.05,5.1,172,4,5.05,5.05,5.05,5.05,5.1,5.15,5.1,5.15,,951,951,949,949,10,312,10,152
SETH25,,Market Price,2025-03-12T15:42:00.000000000Z,-5,Intraday 1Min,5.1,5.1,5.1,5.1,1,1,5.1,5.1,5.1,5.1,5.15,5.15,5.15,5.15,,5,5,4,4,152,152,152,152
SETH25,,Market Price,2025-03-12T15:43:00.000000000Z,-5,Intraday 1Min,,,,,,,5.1,5.1,5.1,5.1,5.15,5.15,5.15,5.15,,4,5,4,5,157,167,152,167
SETH25,,Market Price,2025-03-12T15:45:00.000000000Z,-5,Intraday 1Min,5.15,5.15,5.1,5.1,2,2,5.1,5.1,5.1,5.1,5.15,5.15,5.15,5.15,,4,253,3,253,167,167,164,164
SETH25,,Market Price,2025-03-12T15:46:00.000000000Z,-5,Intraday 1Min,5.15,5.15,5.15,5.15,128,18,5.1,5.1,5.1,5.1,5.15,5.15,5.15,5.15,,253,288,253,288,159,159,88,88
SETH25,,Market Price,2025-03-12T15:47:00.000000000Z,-5,Intraday 1Min,5.15,5.15,5.1,5.1,88,5,5.1,5.1,5.1,5.1,5.15,5.2,5.15,5.2,,288,328,288,306,68,145,2,145
SETH25,,Market Price,2025-03-12T15:48:00.000000000Z,-5,Intraday 1Min,5.1,5.2,5.1,5.2,11,6,5.1,5.1,5.1,5.1,5.2,5.2,5.2,5.2,,302,302,295,295,145,145,144,144
SETH25,,Market Price,2025-03-12T15:49:00.000000000Z,-5,Intraday 1Min,,,,,,,5.1,5.1,5.1,5.1,5.2,5.2,5.2,5.2,,295,295,295,295,145,145,144,144
SETH25,,Market Price,2025-03-12T15:50:00.000000000Z,-5,Intraday 1Min,,,,,,,5.15,5.15,5.15,5.15,5.2,5.2,5.2,5.2,,1,1,1,1,144,144,144,144
SETH25,,Market Price,2025-03-12T15:51:00.000000000Z,-5,Intraday 1Min,5.15,5.15,5.15,5.15,1,1,5.1,5.1,5.1,5.1,5.2,5.2,5.2,5.2,,295,295,295,295,144,194,144,144
SETH25,,Market Price,2025-03-12T15:52:00.000000000Z,-5,Intraday 1Min,5.1,5.2,5.1,5.2,17,9,5.1,5.1,5.1,5.1,5.2,5.2,5.2,5.2,,295,295,280,285,149,149,142,142
SETH25,,Market Price,2025-03-12T15:53:00.000000000Z,-5,Intraday 1Min,,,,,,,5.15,5.15,5.15,5.15,5.2,5.2,5.2,5.2,,1,1,1,1,142,142,142,142
SETH25,,Market Price,2025-03-12T15:54:00.000000000Z,-5,Intraday 1Min,5.15,5.15,5.15,5.15,1,1,5.15,5.15,5.15,5.15,5.2,5.2,5.2,5.2,,1,20,1,20,147,147,147,147
SETH25,,Market Price,2025-03-12T15:55:00.000000000Z,-5,Intraday 1Min,5.2,5.2,5.2,5.2,100,1,5.15,5.15,5.15,5.15,5.2,5.2,5.2,5.2,,5,162,5,162,147,147,47,47
SETH25,,Market Price,2025-03-12T15:56:00.000000000Z,-5,Intraday 1Min,5.2,5.2,5.15,5.15,20,7,5.15,5.15,5.15,5.15,5.2,5.2,5.2,5.2,,162,162,134,135,40,40,40,40
SETH25,,Market Price,2025-03-12T15:57:00.000000000Z,-5,Intraday 1Min,5.15,5.2,5.15,5.2,8,4,5.15,5.15,5.15,5.15,5.2,5.2,5.2,5.2,,134,384,134,384,40,40,33,33
SETH25,,Market Price,2025-03-12T15:58:00.000000000Z,-5,Intraday 1Min,5.2,5.25,5.15,5.25,56,4,5.15,5.2,5.15,5.2,5.2,5.25,5.2,5.25,,384,394,40,186,53,188,53,165
SETH25,,Market Price,2025-03-12T15:59:00.000000000Z,-5,Intraday 1Min,5.25,5.25,5.25,5.25,2,2,5.2,5.2,5.2,5.2,5.25,5.25,5.25,5.25,,186,186,186,186,164,178,163,163
SETH25,,Market Price,2025-03-12T16:00:00.000000000Z,-5,Intraday 1Min,5.2,5.25,5.2,5.25,137,2,5.2,5.2,5.2,5.2,5.25,5.25,5.25,5.25,,187,187,50,57,163,163,27,27
SETH25,,Market Price,2025-03-12T16:02:00.000000000Z,-5,Intraday 1Min,5.25,5.25,5.2,5.2,5,5,5.2,5.2,5.2,5.2,5.25,5.25,5.25,5.25,,57,72,57,70,26,26,23,23
SETH25,,Market Price,2025-03-12T16:03:00.000000000Z,-5,Intraday 1Min,,,,,,,5.2,5.2,5.2,5.2,5.25,5.25,5.25,5.25,,70,70,70,70,123,123,123,123
SETH25,,Market Price,2025-03-12T16:04:00.000000000Z,-5,Intraday 1Min,5.2,5.2,5.2,5.2,70,1,5.15,5.15,5.15,5.15,5.25,5.25,5.25,5.25,,383,383,383,383,123,135,123,135
SETH25,,Market Price,2025-03-12T16:05:00.000000000Z,-5,Intraday 1Min,5.2,5.25,5.2,5.25,4,2,5.2,5.2,5.15,5.15,5.25,5.25,5.25,5.25,,1,418,1,418,135,142,132,142
SETH25,,Market Price,2025-03-12T16:06:00.000000000Z,-5,Intraday 1Min,,,,,,,5.15,5.15,5.15,5.15,5.25,5.25,5.25,5.25,,408,408,408,408,142,142,142,142
SETH25,,Market Price,2025-03-12T16:07:00.000000000Z,-5,Intraday 1Min,5.2,5.2,5.2,5.2,1,1,5.2,5.2,5.2,5.2,5.25,5.25,5.25,5.25,,100,127,100,126,142,142,122,122
SETH25,,Market Price,2025-03-12T16:09:00.000000000Z,-5,Intraday 1Min,5.25,5.25,5.2,5.25,22,10,5.2,5.2,5.2,5.2,5.25,5.25,5.25,5.25,,126,133,123,133,121,121,105,105
SETH25,,Market Price,2025-03-12T16:10:00.000000000Z,-5,Intraday 1Min,5.2,5.25,5.2,5.25,12,6,5.2,5.2,5.2,5.2,5.25,5.25,5.25,5.25,,134,135,132,135,105,105,95,95
SETH25,,Market Price,2025-03-12T16:11:00.000000000Z,-5,Intraday 1Min,5.2,5.25,5.2,5.25,34,24,5.2,5.2,5.2,5.2,5.25,5.25,5.25,5.25,,134,147,106,106,95,95,76,76
SETH25,,Market Price,2025-03-12T16:12:00.000000000Z,-5,Intraday 1Min,5.2,5.25,5.2,5.2,11,5,5.2,5.2,5.2,5.2,5.25,5.25,5.25,5.25,,105,105,95,95,76,76,75,75
SETH25,,Market Price,2025-03-12T16:13:00.000000000Z,-5,Intraday 1Min,5.2,5.2,5.15,5.2,851,10,5.1,5.15,5.1,5.15,5.15,5.25,5.15,5.25,,2598,2647,10,353,2,2620,2,130
SETH25,,Market Price,2025-03-12T16:14:00.000000000Z,-5,Intraday 1Min,5.25,5.25,5.25,5.25,15,9,5.15,5.15,5.15,5.15,5.25,5.25,5.25,5.25,,368,418,353,418,130,130,95,95
SETH25,,Market Price,2025-03-12T16:15:00.000000000Z,-5,Intraday 1Min,5.2,5.3,5.2,5.3,277,7,5.2,5.25,5.2,5.25,5.25,5.3,5.25,5.3,,1,65,1,20,95,578,40,411
SETH25,,Market Price,2025-03-12T16:16:00.000000000Z,-5,Intraday 1Min,5.25,5.25,5.25,5.25,10,9,5.25,5.25,5.25,5.25,5.3,5.3,5.3,5.3,,37,60,37,50,411,426,411,411
SETH25,,Market Price,2025-03-12T16:17:00.000000000Z,-5,Intraday 1Min,5.25,5.25,5.25,5.25,66,11,5.25,5.25,5.2,5.2,5.3,5.3,5.25,5.25,,48,127,26,112,411,411,58,58
SETH25,,Market Price,2025-03-12T16:18:00.000000000Z,-5,Intraday 1Min,5.2,5.2,5.2,5.2,4,4,5.2,5.2,5.2,5.2,5.25,5.25,5.25,5.25,,111,124,108,108,58,58,58,58
SETH25,,Market Price,2025-03-12T16:19:00.000000000Z,-5,Intraday 1Min,5.2,5.25,5.2,5.25,61,3,5.2,5.25,5.2,5.25,5.25,5.3,5.25,5.3,,106,106,42,74,58,411,58,231
SETH25,,Market Price,2025-03-12T16:20:00.000000000Z,-5,Intraday 1Min,5.3,5.3,5.2,5.2,78,13,5.25,5.25,5.2,5.2,5.3,5.3,5.25,5.25,,75,98,4,97,231,231,1,5
SETH25,,Market Price,2025-03-12T16:21:00.000000000Z,-5,Intraday 1Min,5.2,5.2,5.2,5.2,1,1,5.2,5.2,5.2,5.2,5.3,5.3,5.3,5.3,,97,97,96,96,175,180,175,179
SETH25,,Market Price,2025-03-12T16:22:00.000000000Z,-5,Intraday 1Min,,,,,,,5.2,5.2,5.2,5.2,5.3,5.3,5.3,5.3,,96,96,96,96,175,175,160,175
SETH25,,Market Price,2025-03-12T16:23:00.000000000Z,-5,Intraday 1Min,5.2,5.2,5.2,5.2,1,1,5.2,5.2,5.2,5.2,5.3,5.3,5.3,5.3,,95,96,95,96,175,175,175,175
SETH25,,Market Price,2025-03-12T16:24:00.000000000Z,-5,Intraday 1Min,,,,,,,5.2,5.2,5.2,5.2,5.3,5.3,5.3,5.3,,96,96,96,96,185,185,185,185
SETH25,,Market Price,2025-03-12T16:25:00.000000000Z,-5,Intraday 1Min,5.25,5.25,5.2,5.2,152,3,5.25,5.25,5.15,5.15,5.3,5.3,5.2,5.25,,1,391,1,391,185,277,55,277
SETH25,,Market Price,2025-03-12T16:26:00.000000000Z,-5,Intraday 1Min,5.15,5.2,5.15,5.2,2,2,5.15,5.15,5.15,5.15,5.25,5.25,5.2,5.25,,362,389,361,382,277,306,1,306
SETH25,,Market Price,2025-03-12T16:27:00.000000000Z,-5,Intraday 1Min,,,,,,,5.15,5.2,5.15,5.2,5.25,5.25,5.25,5.25,,390,390,8,8,306,306,306,306
SETH25,,Market Price,2025-03-12T16:28:00.000000000Z,-5,Intraday 1Min,5.25,5.25,5.2,5.25,13,5,5.2,5.2,5.2,5.2,5.25,5.25,5.25,5.25,,8,281,8,280,303,303,294,294
SETH25,,Market Price,2025-03-12T16:29:00.000000000Z,-5,Intraday 1Min,5.2,5.25,5.15,5.2,130,19,5.2,5.2,5.15,5.15,5.25,5.25,5.2,5.25,,280,323,3,320,295,311,1,267
SETH25,,Market Price,2025-03-12T16:30:00.000000000Z,-5,Intraday 1Min,5.25,5.25,5.15,5.2,101,11,5.2,5.2,5.15,5.15,5.25,5.25,5.2,5.2,,1,335,1,294,267,267,1,40
SETH25,,Market Price,2025-03-12T16:31:00.000000000Z,-5,Intraday 1Min,5.2,5.2,5.15,5.2,55,8,5.15,5.15,5.15,5.15,5.2,5.25,5.2,5.25,,294,294,77,97,20,269,1,249
SETH25,,Market Price,2025-03-12T16:32:00.000000000Z,-5,Intraday 1Min,5.25,5.25,5.25,5.25,5,5,5.15,5.2,5.15,5.2,5.25,5.25,5.25,5.25,,107,107,2,8,249,249,244,244
SETH25,,Market Price,2025-03-12T16:33:00.000000000Z,-5,Intraday 1Min,5.25,5.25,5.15,5.15,13,5,5.15,5.15,5.15,5.15,5.25,5.25,5.2,5.2,,92,92,90,90,236,236,1,1
SETH25,,Market Price,2025-03-12T16:34:00.000000000Z,-5,Intraday 1Min,5.15,5.2,5.15,5.2,3,2,5.15,5.15,5.15,5.15,5.2,5.25,5.2,5.25,,89,90,89,89,1,231,1,231
SETH25,,Market Price,2025-03-12T16:35:00.000000000Z,-5,Intraday 1Min,,,,,,,5.2,5.2,5.2,5.2,5.25,5.25,5.25,5.25,,1,1,1,1,231,246,231,246
SETH25,,Market Price,2025-03-12T16:36:00.000000000Z,-5,Intraday 1Min,5.2,5.2,5.15,5.15,6,4,5.15,5.15,5.15,5.15,5.25,5.25,5.2,5.2,,88,88,85,85,246,346,1,1
SETH25,,Market Price,2025-03-12T16:37:00.000000000Z,-5,Intraday 1Min,5.15,5.15,5.15,5.15,77,12,5.15,5.15,5.1,5.1,5.2,5.2,5.2,5.2,,85,356,18,356,51,112,51,112
SETH25,,Market Price,2025-03-12T16:38:00.000000000Z,-5,Intraday 1Min,5.1,5.2,5.1,5.2,26,2,5.1,5.1,5.1,5.1,5.2,5.2,5.2,5.2,,355,360,355,360,112,114,89,89
SETH25,,Market Price,2025-03-12T16:39:00.000000000Z,-5,Intraday 1Min,5.2,5.25,5.15,5.15,208,4,5.1,5.2,5.1,5.15,5.2,5.25,5.2,5.25,,370,370,22,93,89,406,89,288
SETH25,,Market Price,2025-03-12T16:40:00.000000000Z,-5,Intraday 1Min,5.2,5.2,5.15,5.15,10,4,5.2,5.2,5.15,5.15,5.25,5.25,5.25,5.25,,1,94,1,94,288,538,288,538
SETH25,,Market Price,2025-03-12T16:41:00.000000000Z,-5,Intraday 1Min,5.15,5.2,5.15,5.2,5,3,5.15,5.15,5.15,5.15,5.25,5.25,5.2,5.2,,94,94,90,93,523,538,2,14
SETH25,,Market Price,2025-03-12T16:42:00.000000000Z,-5,Intraday 1Min,5.15,5.15,5.15,5.15,1,1,5.15,5.15,5.15,5.15,5.2,5.2,5.2,5.2,,93,93,92,92,29,30,14,30
SETH25,,Market Price,2025-03-12T16:43:00.000000000Z,-5,Intraday 1Min,5.15,5.15,5.15,5.15,16,3,5.15,5.15,5.15,5.15,5.2,5.2,5.2,5.2,,82,82,66,66,30,46,30,46
